couple_1,couple_2,sum_paper
text classification,stance detection,1
text classification,extend words,1
text classification,hidden markov model k-means,1
text classification,tfidf model,1
marketing,facebook,1
marketing,impact analysis,1
marketing,strategic planning,1
marketing,digital marketing,1
marketing,brand trust,1
marketing,organizational goals,1
marketing,planning objectives,1
marketing,brand attachment,1
marketing,brand satisfaction,1
marketing,ewom referral,1
marketing,lisrel 8.80,1
marketing,purchase decision,1
marketing,customer support,1
marketing,financial resources,1
marketing,market share,1
marketing,marketing campaign,1
marketing,marketing strategy,1
marketing,online marketing,1
recommendation system,item similarity,1
recommendation system,restaurant recommendation system,1
recommendation system,user similarity,1
recommendation system,gradient descent,1
recommendation system,latent model,1
recommendation system,neighborhood,1
recommendation system,user interest,1
recommendation system,user profiling,1
collaborative filtering,item similarity,1
collaborative filtering,recommender systems,2
collaborative filtering,collaborative filtering recommender systems,1
collaborative filtering,e-commerce recommender system,1
collaborative filtering,graph-based,1
collaborative filtering,item-based,1
collaborative filtering,link prediction,1
collaborative filtering,user's preferences,1
collaborative filtering,memory-based,1
collaborative filtering,model-based,1
collaborative filtering,content-based filtering,1
collaborative filtering,weighted parallel hrbrid,1
non-parametric,training and testing,1
non-parametric,data preprocessing,1
non-parametric,sleep stage,1
non-parametric,positive correlations,1
non-parametric,forecasting methods,1
non-parametric,weighted averages,1
non-parametric,training sets,1
non-parametric,combination schemas,1
non-parametric,dynamic time warping,1
non-parametric,euclidean,1
non-parametric,model selection,1
non-parametric,training dataset,1
non-parametric,forecasting accuracy,1
non-parametric,generalization capability,1
non-parametric,kernel regression,1
non-parametric,optimal number,1
non-parametric,prediction performance,1
non-parametric,scientific publications,1
non-parametric,stationary time series,1
non-parametric,support vector regressions,1
non-parametric,experiments,1
non-parametric,patient treatment,1
non-parametric,after-treatment,1
non-parametric,class i,1
non-parametric,correlation tests,1
non-parametric,orthodontic treatments,1
non-parametric,soft tissue,1
non-parametric,wilcoxon test,1
non-parametric,dentistry,1
training and testing,classification results,1
training and testing,forecasting methods,1
training and testing,weighted averages,2
training and testing,training sets,1
training and testing,consumer electronics,1
training and testing,human motion analysis,1
training and testing,complex networks,1
training and testing,combination schemas,1
training and testing,dynamic time warping,1
training and testing,euclidean,1
training and testing,model selection,1
training and testing,training dataset,1
training and testing,feature selection methods,1
training and testing,network complexity,1
training and testing,primitive actions,1
training and testing,testing accuracy,1
training and testing,average delay,1
training and testing,electrocardiograph signals,1
training and testing,highly-portable,1
training and testing,random forest algorithm,1
training and testing,single-board computers,1
data preprocessing,sleep stage,1
data preprocessing,heart beats,2
data preprocessing,training sets,1
data preprocessing,electrocardiogram signal,2
data preprocessing,robust algorithm,2
data preprocessing,three component,2
data preprocessing,wavelet algorithms,2
data preprocessing,forecasting accuracy,1
data preprocessing,generalization capability,1
data preprocessing,kernel regression,1
data preprocessing,optimal number,1
data preprocessing,prediction performance,1
data preprocessing,scientific publications,1
data preprocessing,stationary time series,1
data preprocessing,support vector regressions,1
data preprocessing,experiments,1
data preprocessing,mahalanobis distances,1
data preprocessing,noisy data,1
data preprocessing,second phase,1
data preprocessing,arrhytmia,1
data preprocessing,classification performance,1
data preprocessing,discriminant functions,1
data preprocessing,pivot point,1
sleep stage,sleep stages classifications,2
sleep stage,codebooks,1
sleep stage,human bodies,1
sleep stage,on-machines,1
sleep stage,training sets,1
sleep stage,children with autisms,1
sleep stage,forecasting accuracy,1
sleep stage,generalization capability,1
sleep stage,kernel regression,1
sleep stage,optimal number,1
sleep stage,prediction performance,1
sleep stage,scientific publications,1
sleep stage,stationary time series,1
sleep stage,support vector regressions,1
sleep stage,experiments,1
sleep stage,medical conditions,1
sleep stage,sleep disorders,1
sleep stage,sleep pattern,1
sleep stage,circadian rhythms,1
question answering task,relevant documents,1
question answering task,question answering systems,1
question answering task,analogical reasoning,1
question answering task,question analysis,1
question answering task,question-answer pairs,1
question answering task,statistical learning,1
association rules mining,clustering algorithms,1
association rules mining,performance comparison,1
association rules mining,name entity recognition,1
association rules mining,maximum entropy methods,1
association rules mining,set theory,1
association rules mining,systems engineering,1
association rules mining,extraction method,1
association rules mining,parallel programming,1
association rules mining,shape memory effect,1
association rules mining,cluster environments,1
association rules mining,data parallel programs,1
association rules mining,further works,1
association rules mining,large database,1
association rules mining,minimum support,1
association rules mining,parallel program,1
association rules mining,parameter setting,1
association rules mining,dense datasets,1
association rules mining,master-slave scheme,1
association rules mining,parallel programs,1
association rules mining,apriori algorithms,1
association rules mining,dense datum,1
association rules mining,mining frequent itemsets,1
association rules mining,pattern growth,1
association rules mining,prefix trees,1
association rules mining,processing time,1
time-to-contact,3d distance,1
time-to-contact,single scattering model,1
time-to-contact,dark channel prior,1
time-to-contact,red channel prior,1
time-to-contact,transmission,1
time-to-contact,single scattering,1
sleep stages classifications,codebooks,1
sleep stages classifications,human bodies,1
sleep stages classifications,on-machines,1
sleep stages classifications,children with autisms,1
sleep stages classifications,clustering methods,1
sleep stages classifications,clustering approach,1
sleep stages classifications,medical conditions,1
sleep stages classifications,sleep disorders,1
sleep stages classifications,sleep pattern,1
sleep stages classifications,accuracy rate,1
sleep stages classifications,fuzzy neuro,1
sleep stages classifications,learning methods,1
sleep stages classifications,circadian rhythms,1
speech,convolutional neural networks (cnn),1
speech,word accuracies,1
speech,conformal mapping,1
speech,visual languages,1
speech,high quality,1
speech,spectrum analysis,1
speech,dimensionality reduction,1
speech,audition,1
speech,silent speech interfaces,1
speech,spatio temporal features,1
speech,variable length,1
speech,visual speech recognition,1
speech,acoustic speech,1
speech,audio-visual speech,1
speech,automatic speech recognition,1
speech,simple structures,1
speech,single-modal,1
speech,visual speech,1
speech,gaussian noise (electronic),1
speech,intelligent control,1
speech,loudspeakers,1
speech,adaptive feature extractions,1
speech,automatic speech recognition system,1
speech,cascade neural networks,1
speech,probabilistic neural networks,1
speech,speaker identification systems,1
speech,speech recognition systems,1
structural fatigue,multivariate regression,2
structural fatigue,bi-directional lstm,1
structural fatigue,crack growth rate,1
structural fatigue,long-short-term-memory network,1
action recognition,feature representation,1
action recognition,restricted boltzmann machine,1
action recognition,consumer electronics,1
action recognition,motion estimation,1
action recognition,kinematic features,1
action recognition,relevance vector machine (rvm),1
action recognition,support vector machine (svm),1
action recognition,auto encoders,1
action recognition,body language,1
action recognition,human pose,1
action recognition,iterative learning,1
action recognition,public dataset,1
action recognition,supervised classifiers,1
denoising,autoencoder,1
denoising,sequential,1
denoising,box counting,1
denoising,coefficient,1
denoising,coiflet,1
denoising,daubechies wavelet,1
denoising,symlets,1
denoising,evolutionary algorithm,1
denoising,filter,1
visual tracking,tracking (position),1
visual tracking,bootstrap particle filter,1
visual tracking,bayesian networks,1
visual tracking,accurate tracking,1
visual tracking,bayesian approaches,1
visual tracking,bayesian perspective,1
visual tracking,evolutionary optimizations,1
visual tracking,filter algorithm,1
visual tracking,particle markov chain monte carlo,1
visual tracking,visual tracking algorithm,1
visual tracking,affine transformation,1
visual tracking,geometric computing,1
visual tracking,motorcycle,1
visual tracking,nonretinotopic,1
classification results,remote sensing technology,1
classification results,consumer electronics,1
classification results,human motion analysis,1
classification results,complex networks,1
classification results,clustering methods,1
classification results,intelligent k-means,1
classification results,feature selection methods,1
classification results,network complexity,1
classification results,primitive actions,1
classification results,testing accuracy,1
classification results,cultivation,1
classification results,radial basis function networks,1
classification results,satellite imagery,1
classification results,accuracy of classifications,1
classification results,agriculture applications,1
classification results,moderate resolution imaging spectroradiometer,1
classification results,multi-class classifier,1
classification results,radial basis function(rbf),1
classification results,radiometers,1
classification results,benchmark datasets,1
classification results,histogram information,1
classification results,multimodal distributions,1
arrhythmia,flvq,1
arrhythmia,back-propagation,2
arrhythmia,amglvq,1
arrhythmia,dwt,1
arrhythmia,heartbeat,1
arrhythmia,kpca,1
arrhythmia,wavelet-svm,1
arrhythmia,mit-bih,1
arrhythmia,physionet,1
arrhythmia,wavelet transforms,1
pso,multiple odor sources localization,1
pso,search window,1
pso,ssamc,1
pso,al-fath,2
pso,odor source,1
pso,human sperm cell tracking,1
pso,modified pso,1
pso,multiple robots,1
pso,parallel localization,1
hierarchical systems,simulated annealing,1
hierarchical systems,job scheduling,1
hierarchical systems,transparent surfaces,1
hierarchical systems,accurate performance,2
hierarchical systems,distributed systems,2
hierarchical systems,execution model,2
hierarchical systems,local resources,2
hierarchical systems,process-oriented simulations,2
hierarchical systems,queueing system,2
hierarchical systems,3d shape,1
hierarchical systems,texture images,1
hierarchical systems,error compensation,1
hierarchical systems,image quality,1
hierarchical systems,opacity,1
hierarchical systems,surface properties,1
hierarchical systems,ahp method,1
hierarchical systems,metric values,1
hierarchical systems,object oriented software,1
hierarchical systems,object-oriented software designs,1
hierarchical systems,promethee,1
hierarchical systems,promethee method,1
hierarchical systems,quality factors,1
hierarchical systems,computer software selection and evaluation,1
hierarchical systems,two approaches,1
image analysis,image retrieval,1
image analysis,transparent surfaces,1
image analysis,image features,1
image analysis,parameter estimation,1
image analysis,ray tracing,1
image analysis,surface structure,1
image analysis,hierarchical learning,1
image analysis,opaque surfaces,1
image analysis,regularization parameter,1
image analysis,polarization,1
image analysis,brewster angle,1
image analysis,decision tree induction,1
image analysis,degree of polarization,1
image analysis,polarization images,1
image analysis,reference points,1
image analysis,cross language text,1
artificial odor discrimination system,vectors,1
artificial odor discrimination system,fuzzy learning vector quantizations,1
artificial odor discrimination system,autonomous system,1
artificial odor discrimination system,quartz,1
artificial odor discrimination system,resonators,1
artificial odor discrimination system,fragrance mixtures,1
artificial odor discrimination system,fuzzy sets,1
artificial odor discrimination system,beverages,1
artificial odor discrimination system,cosmetics,1
artificial odor discrimination system,back propagation neural networks,1
artificial odor discrimination system,beverage industry,1
artificial odor discrimination system,ethanol concentrations,1
artificial odor discrimination system,human sensory,1
artificial odor discrimination system,lvq neural network,1
artificial odor discrimination system,neural-netwok,1
artificial odor discrimination system,odor-sensing technology,1
artificial odor discrimination system,mixtures,1
artificial odor discrimination system,multiple quartz-resonantor sensors,1
artificial odor discrimination system,sensing systems,1
polarity,comparative study,1
polarity,hashtag,1
polarity,subjectivity,2
polarity,emotion lexicon,1
polarity,sub-jectivity,1
polarity,pos sequence,1
parallel corpus,transitive translation,1
parallel corpus,mutual information,1
parallel corpus,dictionary translation,1
retrieval effectiveness,geographic information retrieval,1
retrieval effectiveness,bilingual tasks,2
retrieval effectiveness,cross language information retrieval,1
retrieval effectiveness,language resources,1
retrieval effectiveness,transitive translation,1
retrieval effectiveness,query translations,1
retrieval effectiveness,geographic information,1
retrieval effectiveness,geographic resources,1
retrieval effectiveness,combined techniques,1
retrieval effectiveness,cross languages,1
image retrieval,vectors,1
image retrieval,query expansion.,1
image retrieval,image features,1
image retrieval,cross language text,1
image retrieval,energy-potentials,1
image retrieval,feature vectors,1
image retrieval,loss functions,1
image retrieval,missing values,1
image retrieval,parameterized,1
image retrieval,structured supports,1
glvq,sleep stages,1
glvq,arrhythmia classification,1
glvq,flvq,1
glvq,fnglvq,1
glvq,enhancement,1
glvq,ik-means,1
glvq,uselm,1
glvq,biomedical signal processing,1
glvq,flvq-pso,1
glvq,fn-glvq,1
glvq,sleep cycles,1
fetal monitoring,fetal head,1
fetal monitoring,ultrasound images,1
fetal monitoring,ultrasonic applications,2
fetal monitoring,randomized hough transform,1
fetal monitoring,fetal head detection,2
fetal monitoring,gaussian distribution,1
fetal monitoring,ellipse fitting,1
fetal monitoring,elliptical path,1
fetal monitoring,gaussians,1
fetal monitoring,infant mortality,1
fetal monitoring,urban areas,1
fetal monitoring,ultrasonic imaging,1
fetal monitoring,biparietal diameters,1
fetal monitoring,degree of noise,1
fetal monitoring,head circumferences,1
fetal monitoring,image datasets,1
fetal monitoring,ultrasound imaging,1
fetal monitoring,approximation results,1
fetal monitoring,speckle reducing anisotropic diffusion,1
fetal monitoring,speed improvement,1
fetal monitoring,synthetic images,1
fetal monitoring,voting mechanism,1
fetal monitoring,ultrasonics,1
fetal head,ultrasound images,1
fetal head,ultrasonic applications,1
fetal head,adaptive boosting,1
fetal head,image classification,1
fetal head,better performance,1
fetal head,randomized hough transform,1
fetal head,gaussian distribution,1
fetal head,ellipse fitting,1
fetal head,elliptical path,1
fetal head,gaussians,1
fetal head,infant mortality,1
fetal head,urban areas,1
fetal head,boosting classifiers,1
fetal head,fetal organs,1
fetal head,kappa coefficient,1
fetal head,shape approximation,1
fetal head,dimensional parameters,1
fetal head,ellipse hough transforms,1
fetal head,gain performance,1
fetal head,major axis,1
codebooks,clustering algorithms,1
codebooks,human bodies,1
codebooks,vectors,1
codebooks,probability density function,1
codebooks,clustering approach,1
codebooks,statistical analysis,1
codebooks,fuzzy learning,1
codebooks,fuzzy neural networks,1
codebooks,quartz,1
codebooks,artificial neural network classifiers,1
codebooks,circadian rhythms,1
codebooks,electronic nose systems,1
codebooks,fuzzy theory,1
codebooks,measurement data,1
codebooks,neural network systems,1
codebooks,pso(particle swarm optimization),1
codebooks,quartz resonators,1
codebooks,recognition probability,1
codebooks,recognition systems,1
codebooks,resonance frequencies,1
codebooks,artificial organs,1
codebooks,communication channels (information theory),1
codebooks,oxide minerals,1
codebooks,resonance,1
codebooks,sensory aids,1
clustering algorithms,set theory,1
clustering algorithms,data dimensions,1
clustering algorithms,clustering approach,1
clustering algorithms,image classification,1
clustering algorithms,classification tasks,1
clustering algorithms,artificial neural network classifiers,1
clustering algorithms,spectroscopy,1
clustering algorithms,dimensional reduction,1
clustering algorithms,extracting information,1
clustering algorithms,high dimensional data,1
clustering algorithms,new dimensions,1
clustering algorithms,spectral dimensions,1
clustering algorithms,parallel programming,1
clustering algorithms,shape memory effect,1
clustering algorithms,cluster environments,1
clustering algorithms,data parallel programs,1
clustering algorithms,further works,1
clustering algorithms,large database,1
clustering algorithms,minimum support,1
clustering algorithms,parallel program,1
clustering algorithms,parameter setting,1
clustering algorithms,dense datasets,1
clustering algorithms,master-slave scheme,1
clustering algorithms,parallel programs,1
ultrasound images,ultrasonic applications,2
ultrasound images,image features,1
ultrasound images,adaptive boosting,1
ultrasound images,image classification,1
ultrasound images,better performance,1
ultrasound images,randomized hough transform,1
ultrasound images,fetal head detection,1
ultrasound images,random forests,1
ultrasound images,boosting classifiers,1
ultrasound images,fetal organs,1
ultrasound images,kappa coefficient,1
ultrasound images,shape approximation,1
ultrasound images,multilayers,1
ultrasound images,automated systems,1
ultrasound images,moment features,1
ultrasound images,scale invariant,1
ultrasound images,segmentation performance,1
ultrasound images,approximation results,1
ultrasound images,speckle reducing anisotropic diffusion,1
ultrasound images,speed improvement,1
ultrasound images,synthetic images,1
ultrasound images,voting mechanism,1
ultrasound images,ultrasonics,1
ultrasonic applications,adaptive boosting,1
ultrasonic applications,image classification,1
ultrasonic applications,better performance,1
ultrasonic applications,randomized hough transform,2
ultrasonic applications,fetal head detection,2
ultrasonic applications,boosting classifiers,1
ultrasonic applications,fetal organs,1
ultrasonic applications,kappa coefficient,1
ultrasonic applications,shape approximation,1
ultrasonic applications,ultrasonic imaging,1
ultrasonic applications,biparietal diameters,1
ultrasonic applications,degree of noise,1
ultrasonic applications,head circumferences,1
ultrasonic applications,image datasets,1
ultrasonic applications,ultrasound imaging,1
ultrasonic applications,approximation results,1
ultrasonic applications,speckle reducing anisotropic diffusion,1
ultrasonic applications,speed improvement,1
ultrasonic applications,synthetic images,1
ultrasonic applications,voting mechanism,1
ultrasonic applications,ultrasonics,1
control systems,social interactions,1
control systems,vehicle classification,1
control systems,children with autisms,1
control systems,fuzzy learning vector quantizations,1
control systems,neural network algorithm,1
control systems,fuzzy learning,1
control systems,sensor arrays,1
control systems,complex procedure,1
control systems,intuitive control systems,1
control systems,intuitive controls,1
control systems,learning curves,1
control systems,tele-operations,1
control systems,anthropomorphic robots,1
control systems,distributed traffic light control,1
control systems,principle component analysis,1
control systems,recognition methods,1
control systems,traffic conditions,1
control systems,traffic light,1
control systems,traffic systems,1
control systems,backpropagation algorithms,1
control systems,animal behavior,1
control systems,chemical hazards,1
control systems,electronic noses,1
control systems,gas detectors,1
control systems,leak detection,1
control systems,probes,1
control systems,radio frequency,1
traffic signal control system,traffic control,1
traffic signal control system,self organizing,1
traffic signal control system,vehicle counting,1
traffic signal control system,kalman filters,1
traffic signal control system,multi-object tracking,1
traffic signal control system,distributed constraint satisfaction problem,1
traffic signal control system,adaptive control systems,1
traffic signal control system,embedded systems,1
traffic signal control system,nanosensors,1
traffic signal control system,object detection,1
traffic signal control system,video cameras,1
traffic signal control system,adaptive traffic signal control,1
traffic signal control system,community development,1
traffic signal control system,important features,1
traffic signal control system,optimal cycle time,1
traffic signal control system,social stability,1
traffic signal control system,critical traffic,1
traffic signal control system,modeling methodology,1
traffic signal control system,real time traffics,1
traffic signal control system,saturation flow,1
traffic signal control system,traffic controllers,1
galois field,vhdl,3
galois field,reed solomon,1
galois field,rijndael cipher,1
galois field,inversion,1
galois field,normal basis,1
vhdl,reed solomon,1
vhdl,rijndael cipher,1
vhdl,inversion,1
vhdl,normal basis,1
human bodies,automatic detection,1
human bodies,computer programming languages,1
human bodies,real time,1
human bodies,field programmable gate arrays (fpga),1
human bodies,in-vitro,1
human bodies,neural network algorithm,1
human bodies,indium compounds,1
human bodies,automatic method,1
human bodies,embryo development,1
human bodies,embryo transfer,1
human bodies,parameter spaces,1
human bodies,time-lapse microscopy,1
human bodies,blood vessels,1
human bodies,cardiovascular system,1
human bodies,high level languages,1
human bodies,as distribution,1
human bodies,fpga implementations,1
human bodies,wearable devices,1
human bodies,circadian rhythms,1
heart beats,diagnosis,1
heart beats,arrhythmia classification,1
heart beats,electrocardiogram signal,2
heart beats,robust algorithm,2
heart beats,three component,2
heart beats,wavelet algorithms,2
heart beats,daily use,1
heart beats,hardware implementations,1
heart beats,wavelet features,1
heart beats,mahalanobis distances,1
heart beats,noisy data,1
heart beats,second phase,1
heart beats,arrhytmia,1
heart beats,classification performance,1
heart beats,discriminant functions,1
heart beats,pivot point,1
multiple odor sources localization,al-fath,1
multiple odor sources localization,parallel search,1
multiple odor sources localization,open dynamic engine,1
multiple odor sources localization,real life scenario,1
multiple odor sources localization,subgroup,1
multiple odor sources localization,modified pso,1
multiple odor sources localization,multiple robots,1
multiple odor sources localization,parallel localization,1
multiple odor sources localization,modified niche pso,1
dynamic environments,odor distribution,1
dynamic environments,model problems,1
dynamic environments,fitness functions,1
dynamic environments,iterative methods,1
dynamic environments,parallel search,1
dynamic environments,statistical analysis,1
dynamic environments,advection-diffusion,1
dynamic environments,error analysis,1
dynamic environments,autonomous vehicles,1
dynamic environments,chemical concentrations,1
dynamic environments,local gradients,1
dynamic environments,multisources,1
dynamic environments,odor sources,1
dynamic environments,physical modeling,1
dynamic environments,searching performance,1
dynamic environments,subgroup method,1
dynamic environments,wind velocities,1
dynamic environments,models,1
dynamic environments,multi modal function,1
dynamic environments,number of iterations,1
dynamic environments,proportional change,1
dynamic environments,sinusoidal functions,1
dynamic environments,social components,1
dynamic environments,advection,1
dynamic environments,chlorine compounds,1
dynamic environments,computational fluid dynamics,1
dynamic environments,diffusion,1
dynamic environments,mechanisms,1
dynamic environments,semiconductor doping,1
dynamic environments,turbulent flow,1
dynamic environments,change-detection,1
dynamic environments,dynamic bit matching,1
dynamic environments,dynamic problems,1
dynamic environments,multi peaks,1
dynamic environments,new algorithm,1
dynamic environments,odor dispersion,1
dynamic environments,odor sensors,1
dynamic environments,particle swarm optimizations,1
dynamic environments,positioning errors,1
dynamic environments,real-world environments,1
dynamic environments,real-world problems,1
dynamic environments,robot behaviors,1
dynamic environments,speed limitation,1
dynamic environments,two types,1
dynamic environments,odor control,1
information sharing,types of information,1
information sharing,attachment theory,1
information sharing,cognitive evaluation theory,1
information sharing,type of information,1
information sharing,user motivation,1
regression,crowdfunding,1
regression,gradient boost,1
regression,regularization,1
regression,jaccard index,1
regression,multiple instance learning,1
regression,weakly supervised learning,1
regression,averaged class accuracy,1
regression,knowledge-compatibility benchmarker,1
regression,vision-based knowledge,1
public key infrastructure,certification practice statement,2
public key infrastructure,cp,2
public key infrastructure,cps,2
public key infrastructure,certification authority,1
public key infrastructure,digital certificate,1
active appearance model,aam,1
active appearance model,human emotion recognition,1
active appearance model,facial component analysis,1
active appearance model,fuzzy rule based system,1
active appearance model,fuzzy c-means,1
active appearance model,generalized procrustes analysis,1
scientometrics,research fund,1
scientometrics,research quality,1
scientometrics,scientific articles,1
scientometrics,computer science.,1
scientometrics,industrial revolution,1
scientometrics,industry 4.0,1
scientometrics,indonesian bibliography,1
scientometrics,library of things,1
vectors,probability density function,1
vectors,statistical analysis,1
vectors,fuzzy learning,1
vectors,fuzzy neural networks,1
vectors,quartz,2
vectors,resonators,1
vectors,fragrance mixtures,1
vectors,fuzzy sets,1
vectors,energy-potentials,1
vectors,feature vectors,1
vectors,loss functions,1
vectors,missing values,1
vectors,parameterized,1
vectors,structured supports,1
vectors,electronic nose systems,1
vectors,fuzzy theory,1
vectors,measurement data,1
vectors,neural network systems,1
vectors,pso(particle swarm optimization),1
vectors,quartz resonators,1
vectors,recognition probability,1
vectors,recognition systems,1
vectors,resonance frequencies,1
vectors,artificial organs,1
vectors,communication channels (information theory),1
vectors,oxide minerals,1
vectors,resonance,1
vectors,sensory aids,1
vectors,mixtures,1
vectors,multiple quartz-resonantor sensors,1
vectors,sensing systems,1
embryo,arc,2
embryo,ellipse,2
embryo,in-vitro fertilization (ivf),2
embryo,blastomere,1
embryo,edcircles,1
embryo,ransac,1
odor distribution,model problems,1
odor distribution,chemical sensors,1
odor distribution,advection-diffusion,1
odor distribution,velocity,1
odor distribution,error analysis,1
odor distribution,autonomous vehicles,2
odor distribution,advection,1
odor distribution,chlorine compounds,1
odor distribution,computational fluid dynamics,1
odor distribution,diffusion,1
odor distribution,mechanisms,1
odor distribution,semiconductor doping,1
odor distribution,turbulent flow,1
odor distribution,change-detection,1
odor distribution,dynamic bit matching,1
odor distribution,dynamic problems,1
odor distribution,multi peaks,1
odor distribution,new algorithm,1
odor distribution,odor dispersion,1
odor distribution,odor sensors,1
odor distribution,particle swarm optimizations,1
odor distribution,positioning errors,1
odor distribution,real-world environments,1
odor distribution,real-world problems,1
odor distribution,robot behaviors,1
odor distribution,speed limitation,1
odor distribution,two types,1
odor distribution,odor control,1
odor distribution,modification particle swarm optimization,1
odor distribution,turbulent transport,1
odor distribution,unidirectional air stream,1
odor distribution,acoustic noise,1
odor distribution,collision avoidance,1
odor distribution,dynamic analysis,1
odor distribution,sensor networks,1
odor distribution,source localization,1
data governance,local government,1
data governance,stanford maturity model,1
data governance,indonesia deposit insurance corporation,1
data governance,digital telecommunication,1
data governance,telkom indonesia,1
certification practice statement,cp,3
certification practice statement,cps,3
certification practice statement,certification authority,2
certification practice statement,sub-certification authority,1
cp,cps,3
cp,certification authority,2
cp,sub-certification authority,1
cps,certification authority,2
cps,sub-certification authority,1
part-of-speech tagging,word embeddings,2
training process,part of speech tagging,1
training process,pos tagging,1
training process,co-occurrence statistics,1
training process,hybrid machine translation,1
training process,linguistic rules,1
training process,source material,1
training process,statistical machine translation,1
training process,target materials,1
impulse buying,buying behaviour,1
impulse buying,buying tendency,1
impulse buying,call-to-action,1
impulse buying,instagram for business,1
stickiness,affect-behavior-cognition (abc),1
stickiness,upoint,1
stickiness,purposive sampling,1
stickiness,smartpls,1
barrier,primary health care,1
barrier,ehr adoption,1
barrier,electronic health records,1
barrier,maternal,1
barrier,neonatal,1
barrier,referral,1
barrier,technologies,1
primary health care,hospitals,1
primary health care,ehr adoption,1
primary health care,electronic health records,1
primary health care,health information systems,1
primary health care,referral and consultation,1
effectiveness,delone-mclean,1
effectiveness,e-scm,1
effectiveness,scm,1
effectiveness,interaction,1
effectiveness,user characteristics,1
batan,knowledge management readiness,1
batan,fgd,1
batan,nuclear agency,1
maturity model,gig economy,1
maturity model,gig worker,1
maturity model,data quality management,1
maturity model,data quality maturity model,1
maturity model,influencing factors,1
perceived ease of use,social influence,1
perceived ease of use,facilitating condition,1
perceived ease of use,habit,1
perceived ease of use,online laboratories,1
perceived ease of use,perceived cost,1
perceived ease of use,attitude toward using technology,1
perceived ease of use,behavioral intention to use,1
perceived ease of use,perceived service availability,1
social influence,task technology fit,1
social influence,facilitating condition,1
social influence,habit,1
social influence,online laboratories,1
social influence,perceived cost,1
social influence,hris,1
social influence,task characteristics,1
social influence,technology characteristics,1
pedagogy,learning analytics,1
pedagogy,design thinking,1
pedagogy,peer-learning community or plc,1
pedagogy,professional development,1
pedagogy,workplace learning,1
pedagogy,e-learning system,1
pedagogy,educational data mining,1
personalized e-learning,standard-based education,1
ucd,agile,1
ucd,e-petition,1
ucd,user-centered design,1
ucd,scrumban,1
ucd,ui,1
semantic similarity,gold standard,1
semantic similarity,pearson correlation,1
semantic similarity,spearman correlation,1
semantic similarity,acoustic features,1
semantic similarity,automatic speech,1
semantic similarity,disfluencies,1
semantic similarity,large vocabulary,1
semantic similarity,new evaluation methods,1
semantic similarity,speech summarization,1
semantic similarity,spontaneous speech,1
facebook,privacy concern,1
facebook,impact analysis,1
facebook,socialmedia,1
facebook,user awareness,1
facebook,customer support,1
facebook,financial resources,1
facebook,market share,1
facebook,marketing campaign,1
facebook,marketing strategy,1
facebook,online marketing,1
privacy concern,socialmedia,1
privacy concern,user awareness,1
privacy concern,online purchase,1
privacy concern,perceived behavioral control,1
privacy concern,risks perception,1
privacy concern,security concern,1
interpretive structural model,factor,1
interpretive structural model,sub-factor,1
social media strategy,weakness,1
social media strategy,social media framework,1
social media strategy,strength,1
social media strategy,swot,1
social media strategy,threat,1
social media strategy,action research,1
social media strategy,third wave framework,1
weakness,government,1
weakness,social media framework,1
weakness,strength,1
weakness,swot,1
weakness,threat,1
weakness,attacks,1
weakness,securityissues,1
weakness,vulnerability,1
weakness,web applicationt,1
hospitals,health information systems,1
hospitals,referral and consultation,1
hospitals,acceptance factors,1
hospitals,hospital information systems,1
cervical cancer,neural network (nn),1
cervical cancer,approach (had),1
cervical cancer,hierarchical decision,1
cervical cancer,pap smear,1
cervical cancer,image pap smear,1
cervical cancer,otsu,1
cervical cancer,overlapping,1
neural network (nn),support vector regression (svr),1
neural network (nn),approach (had),1
neural network (nn),hierarchical decision,1
neural network (nn),pap smear,1
neural network (nn),combination method,1
neural network (nn),linear combinations,1
government agency,user satisfaction,1
government agency,employee behavior on information security,1
government agency,ministry,1
data architecture,data governance structure,1
data architecture,dmbok framework,1
data architecture,pdca lifecycle.,1
university,education erp system,1
university,student engagement,1
open government data,strategies,1
open government data,fuzzy ahp-topsis,1
open government data,bps,1
open government data,od-mm,1
open government data,ogd,1
strategies,computer self-efficacy,1
strategies,fuzzy ahp-topsis,1
strategies,cognitive actions,1
strategies,ilm modules,1
developing country,intention to participate,1
developing country,e-complaint,1
developing country,icts,1
developing country,stope framework,1
developing country,technology readiness,1
information security awareness,kominfo,1
information security awareness,multiple criteria decision analysis (mcda),1
information security awareness,sdppi,1
information security awareness,information security awareness measurement,1
information security awareness,kab model,1
information security awareness,knowledge attribute behavior model,1
gig economy,gig worker,2
gig economy,digital labor,1
gig economy,influencing factors,1
gig worker,digital labor,1
gig worker,influencing factors,1
online marketplace,quality,1
online marketplace,disconfirmation,1
online marketplace,negative behavior,1
online marketplace,negative emotions,1
quality,healthcare,1
quality,hospital service quality,1
quality,patient,1
quality,disconfirmation,1
quality,negative behavior,1
quality,negative emotions,1
task-technology fit,open-trip,1
task-technology fit,hyper-converged infrastructure,1
task-technology fit,technology-organizaation-environment,1
task-technology fit,indonesian etourism,1
task-technology fit,intention to book,1
c2c,information adoption,1
c2c,merchants,1
c2c,platform providers,1
c2c,cognitive trust,1
tpe framework,environment,1
tpe framework,organization,1
tpe framework,personal,1
tpe framework,toe framework,1
tpe framework,word of mouth,1
intention to participate,e-government service quality,1
