id_scopus,h_index,indexed_name,given_name,surname,full_name,current_affiliation_id,affil_name,affil_address,affil_city,affil_state,affil_country,affil_postal_code,dosen_fasilkom,sum_paper,lower_full_name
57201983095,1,Hakim A.N.,Abid Nurul,Hakim,Abid Nurul Hakim,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,2,abid nurul hakim
57203205929,1,Ekakristi A.S.,Adrianus Saga,Ekakristi,Adrianus Saga Ekakristi,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,adrianus saga ekakristi
57201189806,0,Septiantri H.,Heninggar,Septiantri,Heninggar Septiantri,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,heninggar septiantri
57193689816,0,Latifah R.,Retnani,Latifah,Retnani Latifah,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,retnani latifah
12807978200,11,Sakti S.,Sakriani,Sakti,Sakriani Sakti,60025017,Nara Institute of Science and Technology,8916-5 Takayamacho,Ikoma,Nara,Japan,630-0192,no,7,sakriani sakti
57037487300,13,Nakamura S.,Satoshi,Nakamura,Satoshi Nakamura,104260943,Graduate School of Science and Technology,8916-5 Takayamacho,Ikoma,Nara,Japan,630-0192,no,6,satoshi nakamura
57190010216,1,Safitri N.E.,Nur Endah,Safitri,Nur Endah Safitri,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,nur endah safitri
55844125600,1,Zahra A.,Amalia,Zahra,Amalia Zahra,60103610,Bina Nusantara University,"Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah",Jakarta,,Indonesia,11480,no,1,amalia zahra
57188577078,0,Martadinata P.,Puji,Martadinata,Puji Martadinata,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,puji martadinata
55797660700,2,Trisedya B.D.,Bayu Distiawan,Trisedya,Bayu Distiawan Trisedya,60026553,University of Melbourne,1-100 Grattan Street,Parkville,VIC,Australia,3010,no,1,bayu distiawan trisedya
6603620416,18,Besacier L.,Laurent,Besacier,Laurent Besacier,60104653,Universite Grenoble Alpes,621 avenue Centrale,Saint Martin d'Heres,Auvergne-Rhone-Alpes,France,38400,no,1,laurent besacier
14826447800,12,Castelli E.,Eric,Castelli,Eric Castelli,60071354,Hanoi University of Science and Technology,No. 1 - Dai Co Viet road,Hanoi,,Viet Nam,,no,1,eric castelli
6507950105,7,Nocera P.,Pascal,Nocéra,Pascal Nocéra,60031214,Université d'Avignon et des Pays du Vaucluse,"74, rue Louis Pasteur",Avignon,,France,84029,no,1,pascal nocéra
56572738100,4,Koto F.,Fajri,Koto,Fajri Koto,112250893,Electrical Engineering Department,Sekolah Tinggi Teknik - PLN,Jakarta,,Indonesia,60111,no,6,fajri koto
36141167700,17,Neubig G.,Graham,Neubig,Graham Neubig,104416009,Language Technologies Institute,5000 Forbes Avenue,Pittsburgh,PA,United States,15213,no,4,graham neubig
7202683282,28,Toda T.,Tomoki,Toda,Tomoki Toda,60032325,Japan National Institute of Information and Communications Technology,4-2-1 Nukuikitamachi,Koganei,Tokyo,Japan,184-8795,no,4,tomoki toda
23393545800,2,Sari S.,Syandra P.,Sari,Syandra P. Sari,115807387,Kampus UI Depok,,Depok,Java,Indonesia,16424,no,7,syandra p sari
54791665700,2,Toba H.,Hapnes,Toba,Hapnes Toba,60087584,Universitas Kristen Maranatha,"Jl. Prof. drg. Suria Sumantri, MPH. No. 65",Bandung,West Java,Indonesia,40164,no,6,hapnes toba
36447695600,12,Ming Z.-Y.,Zhaoyan,Ming,Zhaoyan Ming,60017161,National University of Singapore,21 Lower Kent Ridge Road,Singapore City,,Singapore,119077,no,1,zhaoyan ming
7101702977,59,Chua T.-S.,Tatseng,Chua,Tatseng Chua,60017161,National University of Singapore,21 Lower Kent Ridge Road,Singapore City,,Singapore,119077,no,1,tatseng chua
8044155400,3,Choong Y.W.,Yeow Wei,Choong,Yeow Wei Choong,112693276,HELP University,Damansara Heights,Kuala Lumpur,Selangor,Malaysia,50490,no,1,yeow wei choong
56015299600,0,Ngo B.H.,Bahung,Ngo,Bahung Ngo,114165345,CNRS - UMR 8623,3/2 Street,Can Tho,,Viet Nam,,no,1,bahung ngo
23388179700,5,D'Orazio L.,Laurent,D'Orazio,Laurent D'Orazio,60027031,Institut de Recherche en Informatique et Systèmes Aléatoires,"263 Avenue du Général Leclerc, CS 74205",Rennes,,France,35042,no,1,laurent d orazio
57200748710,8,Laurent D.,Dominique,Laurent,Dominique Laurent,60008134,CNRS Centre National de la Recherche Scientifique,3 rue Michel-Ange,Paris,,France,75794,no,1,dominique laurent
7004395771,13,Spyratos N.,Nicolas,Spyratos,Nicolas Spyratos,60106208,Laboratoire de Recherche en Informatique,"Bât 650 Ada Lovelace / Bat 660 Claude Shannon, Université Paris Sud Rue Noetzlin",Gif-sur-Yvette,,France,91190,no,1,nicolas spyratos
55583068900,1,Nurahmad C.A.,Chairunissa Atimas,Nurahmad,Chairunissa Atimas Nurahmad,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,chairunissa atimas nurahmad
55584953900,0,Prasetya A.B.,Ananda Budi,Prasetya,Ananda Budi Prasetya,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,ananda budi prasetya
35185209200,1,Marsye A.,Aurora,Marsye,Aurora Marsye,108173563,Computer Science Faculty,,Depok,Java,Indonesia,16424,no,1,aurora marsye
35105443100,0,Nasikhin,,Nasikhin,Nasikhin,104757263,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,2,nasikhin
57211268537,1,Adiwibowo S.,Septian,Adiwibowo,Septian Adiwibowo,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,3,septian adiwibowo
23392603400,2,Hayurani H.,Herika,Hayurani,Herika Hayurani,104757263,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,4,herika hayurani
35088204900,0,Hendriansyah O.,Okky,Hendriansyah,Okky Hendriansyah,104757263,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,okky hendriansyah
35088209100,0,Firgantoro T.,Tri,Firgantoro,Tri Firgantoro,104757263,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,tri firgantoro
27867989800,7,Paramita M.L.,Monica Lestari,Paramita,Monica Lestari Paramita,109138629,Information School,Western Bank,Sheffield,,United Kingdom,S10 2TN,no,1,monica lestari paramita
55339353800,1,Wijaya S.,Syntia,Wijaya,Syntia Wijaya,104757263,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,2,syntia wijaya
23394248300,1,Widhi B.,Bimo,Widhi,Bimo Widhi,104757263,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,2,bimo widhi
23392602500,1,Khoerniawan T.,Tommy,Khoerniawan,Tommy Khoerniawan,104757263,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,2,tommy khoerniawan
14833713500,0,Wahyu I.,Ihsan,Wahyu,Ihsan Wahyu,104757263,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,2,ihsan wahyu
56629851700,1,Rinawati,,Rinawati,Rinawati,104757263,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,2,rinawati
14832340400,0,Arnely F.,Framadhan,Arnely,Framadhan Arnely,104757263,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,framadhan arnely
14833379700,1,Pandugita R.,Rama,Pandugita,Rama Pandugita,104757263,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,2,rama pandugita
56500646600,0,Framadhan,,Framadhan,Framadhan,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,framadhan
6603874964,27,Van Rijsbergen C.J.,Cornelis Joost Keith,van Rijsbergen,Cornelis Joost Keith van Rijsbergen,60031101,University of Cambridge,"The Old Schools, Trinity Lane",Cambridge,Cambridgeshire,United Kingdom,CB2 1TN,no,1,cornelis joost keith van rijsbergen
57193964111,0,Yuwono B.,Budi,Yuwono,Budi Yuwono,100805340,Graham Technology Plc,"41 Carlyle Avenue, Hillington",Glasgow,Scotland,United Kingdom,G52 4XX,no,1,budi yuwono
55625519100,2,Hermawan I.,Indra,Hermawan,Indra Hermawan,115807387,Kampus UI Depok,,Depok,Java,Indonesia,16424,no,7,indra hermawan
57203101603,1,Anshori A.Z.,Ahmad Zaki,Anshori,Ahmad Zaki Anshori,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,ahmad zaki anshori
57203158283,1,Rachman V.,Valdi,Rachman,Valdi Rachman,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,2,valdi rachman
55490339500,5,Jati G.,Grafika,Jati,Grafika Jati,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,18,grafika jati
57189244526,1,Rahmah N.,N.,Rahmah,N. Rahmah,115807387,Kampus UI Depok,,Depok,Java,Indonesia,16424,no,1,n rahmah
57189239310,1,A'Yunina Moa Q.,Qurrotin,A'Yunina Moa,Qurrotin A'Yunina Moa,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,qurrotin a yunina moa
57189234079,1,Wisesa H.A.,Hanif Arif,Wisesa,Hanif Arif Wisesa,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,hanif arif wisesa
57202899749,3,Aprinaldi,Aprinaldi Jasa,Mantau,Aprinaldi Jasa Mantau,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,15,aprinaldi jasa mantau
56032320700,4,Rahmatullah R.,Robeth,Rahmatullah,Robeth Rahmatullah,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,6,robeth rahmatullah
56032156100,4,Habibie I.,Ikhsanul,Habibie,Ikhsanul Habibie,112605579,School of Informatics,Old College South Bridge,Edinburgh,Scotland,United Kingdom,EH8 9YL,no,6,ikhsanul habibie
55625606200,4,Satwika I.P.,I. Putu,Satwika,I. Putu Satwika,119050053,STMIK Primakara Denpasar,,,,Indonesia,,no,6,i putu satwika
55014602700,3,Tawakal M.I.,Muhammad Iqbal,Tawakal,Muhammad Iqbal Tawakal,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,9,muhammad iqbal tawakal
56595104700,1,Afif F.A.,Faris Al,Afif,Faris Al Afif,60005745,University of Minnesota System,,,MN,United States,,no,1,faris al afif
56032479900,2,Arrofi M.K.,M. Kholid,Arrofi,M. Kholid Arrofi,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,2,m kholid arrofi
56119196700,1,Arifin F.,Futuhal,Arifin,Futuhal Arifin,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,futuhal arifin
56031987500,2,Kurniawan M.N.,Mochamad Nanda,Kurniawan,Mochamad Nanda Kurniawan,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,3,mochamad nanda kurniawan
57204365420,1,Sanjaya F.,Fredric,Sanjaya,Fredric Sanjaya,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,fredric sanjaya
55396194200,4,Setiawan I.M.A.,I. Made Agus,Setiawan,I. Made Agus Setiawan,60069391,Universitas Udayana,"Kampus Bukit Jimbaran, Kabupaten Badung,",Bali,West Nusa Tenggara,Indonesia,,no,5,i made agus setiawan
55013255900,2,Zaman B.,Big,Zaman,Big Zaman,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,2,big zaman
55489887000,1,Hafizh Z.A.,Z. Ahmad,Hafizh,Z. Ahmad Hafizh,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,z ahmad hafizh
54974181200,1,Manggala E.A.,E. A.,Manggala,E. A. Manggala,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,e a manggala
55793189237,6,Rodriguez M.A.,Maria Alejandra,Rodr?guez,Maria Alejandra Rodr?guez,123060844,CLOUDS Laboratory,The University of Melbourne,Melbourne,VIC,Australia,3010,no,2,maria alejandra rodr guez
57194845546,87,Buyya R.,Rajkumar,Buyya,Rajkumar Buyya,123384514,Cloud Computing and Distributed Systems (CLOUDS) Laboratory,"7/26 Sir J. Monash Dr., Caulfield E.",Melbourne,VIC,Australia,8001,no,2,rajkumar buyya
57203154062,1,Sasongko A.T.,Ananto Tri,Sasongko,Ananto Tri Sasongko,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,2,ananto tri sasongko
55980501200,4,Lestari S.W.,Silvia Werdhy,Lestari,Silvia Werdhy Lestari,104757401,Department of Medical Biology,,Depok,Java,Indonesia,16424,no,2,silvia werdhy lestari
57211271721,0,Setiadi M.I.,Muhammad Ikhsan,Setiadi,Muhammad Ikhsan Setiadi,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,muhammad ikhsan setiadi
57211264829,0,Daniel,,Daniel,Daniel,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,daniel
57211267494,0,Mitarum E.,Esmining,Mitarum,Esmining Mitarum,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,esmining mitarum
57204205427,1,Surbakti E.E.,Eunike Endariahna,Surbakti,Eunike Endariahna Surbakti,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,eunike endariahna surbakti
57211276137,0,Wintarsih E.,Endah,Wintarsih,Endah Wintarsih,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,endah wintarsih
57211266018,0,Cahyadi R.,Rio,Cahyadi,Rio Cahyadi,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,rio cahyadi
57211276568,0,Nazri M.,Muhammad,Nazri,Muhammad Nazri,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,muhammad nazri
57204197661,0,Nabila R.,Rusyda,Nabila,Rusyda Nabila,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,rusyda nabila
57211273885,0,Muntaha Al M.S.,Muhammad Sidratul,Muntaha Al,Muhammad Sidratul Muntaha Al,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,muhammad sidratul muntaha al
57211275405,0,Alallah M.,Mutawakkil,Alallah,Mutawakkil Alallah,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,mutawakkil alallah
57211271684,0,Farani W.,Wildan,Farani,Wildan Farani,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,wildan farani
57211273978,0,Haris V.,Valdi,Haris,Valdi Haris,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,valdi haris
57208717688,0,Edwin S.M.,S. M.,Edwin,S. M. Edwin,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,s m edwin
57195989158,1,Mulyadi S.,Sangap,Mulyadi,Sangap Mulyadi,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,sangap mulyadi
57200918412,1,Putri A.P.,Ayesha Maharani,Putri,Ayesha Maharani Putri,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,2,ayesha maharani putri
57207314698,0,Juliana A.N.,Adinda Nadinta,Juliana,Adinda Nadinta Juliana,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,adinda nadinta juliana
57209969112,0,Setyadinsa R.,Radinal,Setyadinsa,Radinal Setyadinsa,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,radinal setyadinsa
57204425919,1,Prabowo H.,Hadi,Prabowo,Hadi Prabowo,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,hadi prabowo
57202131259,0,Kusuma T.A.H.,Tubagus Achmad Harja,Kusuma,Tubagus Achmad Harja Kusuma,119205554,Fakultas Ilmu Komputer,,Depok,Java,Indonesia,16424,no,1,tubagus achmad harja kusuma
56122126600,1,Tardan P.P.,Pandu Prakoso,Tardan,Pandu Prakoso Tardan,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,pandu prakoso tardan
57193823555,1,Syaniardi Y.H.,Yuan Hanif,Syaniardi,Yuan Hanif Syaniardi,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,yuan hanif syaniardi
57193830282,0,Dzahaban D.,Dahru,Dzahaban,Dahru Dzahaban,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,dahru dzahaban
57210681474,1,Sari F.P.,Fitria Purnama,Sari,Fitria Purnama Sari,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,fitria purnama sari
57193837526,1,Rhamadan H.,Herdiansyah,Rhamadan,Herdiansyah Rhamadan,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,herdiansyah rhamadan
57202970755,0,Wulandari Y.,Yuni,Wulandari,Yuni Wulandari,60106585,Universitas Malikussaleh,Main Campus Cot Tengku Nie Reuleut,Aceh Utara,Aceh,Indonesia,,no,1,yuni wulandari
57192925121,1,Rahardian I.,Ikhsan,Rahardian,Ikhsan Rahardian,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,ikhsan rahardian
57188979049,1,Wicaksono S.,Sunu,Wicaksono,Sunu Wicaksono,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,sunu wicaksono
57164746000,1,Prasetya W.Y.S.,Wira Y.S.,Prasetya,Wira Y.S. Prasetya,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,wira y s prasetya
56594874500,1,Lestari A.A.,Ajeng A.,Lestari,Ajeng A. Lestari,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,ajeng a lestari
56595304000,1,Misdianti F.,Febriana,Misdianti,Febriana Misdianti,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,febriana misdianti
57211267086,0,Sekarhati D.K.S.,Dwinanda Kinanti Suci,Sekarhati,Dwinanda Kinanti Suci Sekarhati,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,dwinanda kinanti suci sekarhati
57211275208,0,Nefiratika A.,Afifah,Nefiratika,Afifah Nefiratika,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,afifah nefiratika
57207304431,0,Diar A.L.,Alifiannisa Lawami,Diar,Alifiannisa Lawami Diar,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,alifiannisa lawami diar
57209460078,0,Dimas Nugroho R.,Raden,Dimas Nugroho,Raden Dimas Nugroho,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,raden dimas nugroho
57209457849,0,Roza Albareta A.,Aulia,Roza Albareta,Aulia Roza Albareta,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,aulia roza albareta
57207301653,0,Pasaribu D.C.,Dameria Christina,Pasaribu,Dameria Christina Pasaribu,122136347,Faculty of Information Technology,,Depok,Java,Indonesia,16424,no,1,dameria christina pasaribu
57207312826,0,Albareta A.R.,Aulia Roza,Albareta,Aulia Roza Albareta,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,aulia roza albareta
57207313805,0,Octavianus R.,Ryann,Octavianus,Ryann Octavianus,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,ryann octavianus
57204418570,0,Nugroho R.D.,R. Dimas,Nugroho,R. Dimas Nugroho,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,r dimas nugroho
57203157031,0,Sutjonong E.O.,Erwin Oky,Sutjonong,Erwin Oky Sutjonong,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,erwin oky sutjonong
57203160228,1,Rachmasari A.R.,Ardina Rizqy,Rachmasari,Ardina Rizqy Rachmasari,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,ardina rizqy rachmasari
48261480500,5,Sediono W.,Wahju,Sediono,Wahju Sediono,60016775,International Islamic University Malaysia,"P.O. Box 10, 50728",Kuala Lumpur,Malaysia,Malaysia,50728,no,1,wahju sediono
57203164012,0,Putra H.S.,H. S.,Putra,H. S. Putra,112627945,Faculty of Computer Science,Universtias Indonesia,Yogyakarta,,Indonesia,55283,no,1,h s putra
57203159190,0,Sakinah S.I.,S. I.,Sakinah,S. I. Sakinah,112627945,Faculty of Computer Science,Universtias Indonesia,Yogyakarta,,Indonesia,55283,no,1,s i sakinah
57203161844,0,Setia P.K.,Prahesa Kusuma,Setia,Prahesa Kusuma Setia,60117888,"Cyber Security, TU Delft",,Delft,Zuid-Holland,Netherlands,,no,1,prahesa kusuma setia
57191341271,1,Priyantini D.T.,Dwi Teguh,Priyantini,Dwi Teguh Priyantini,121790813,College of Health Sciences (Sekolah Tinggi Ilmu Kesehatan) Hang Tuah,,Surabaya,,Indonesia,,no,1,dwi teguh priyantini
56925280400,2,Diana N.E.,Nova Eka,Diana,Nova Eka Diana,60121697,YARSI University,"Menara YARSI, Kav. 13, Jl. Let. Jend. Suprapto. Cempaka Putih",Central Jakarta,Jakarta,Indonesia,10510,no,1,nova eka diana
56502316000,4,Kalsum U.,Umi,Kalsum,Umi Kalsum,113962845,Laboratory of Pharmacology,1st Floor of Rektorat Building Veteran Street,Malang,East Java,Indonesia,65145,no,1,umi kalsum
57190026615,2,Sabiq A.,Ahmad,Sabiq,Ahmad Sabiq,60121697,YARSI University,"Menara YARSI, Kav. 13, Jl. Let. Jend. Suprapto. Cempaka Putih",Central Jakarta,Jakarta,Indonesia,10510,no,1,ahmad sabiq
55611291700,2,Halim A.,Arwin,Halim,Arwin Halim,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,2,arwin halim
56119266900,1,Widiyanto E.P.,Eka Puji,Widiyanto,Eka Puji Widiyanto,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,eka puji widiyanto
57210080287,1,Kurniawan M.N.,Muhammad Nanda,Kurniawan,Muhammad Nanda Kurniawan,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,muhammad nanda kurniawan
55014613100,1,Sudrajat A.,Amin,Sudrajat,Amin Sudrajat,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,amin sudrajat
55014617500,1,Sunandar A.,Andry,Sunandar,Andry Sunandar,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,andry sunandar
57207944470,2,Arthana I.K.R.,I. Ketut Resika,Arthana,I. Ketut Resika Arthana,60105231,Universitas Pendidikan Ganesha,,Bali,,Indonesia,,no,1,i ketut resika arthana
55014616600,1,Megawan S.,Sunario,Megawan,Sunario Megawan,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,sunario megawan
54975567300,3,Fajar M.,Muhamad Nur,Fajar,Muhamad Nur Fajar,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,4,muhamad nur fajar
57204483819,1,Ramdani D.H.,D. H.,Ramdani,D. H. Ramdani,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,d h ramdani
39762386500,1,Nulad W.P.,W. P.,Nulad,W. P. Nulad,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,w p nulad
55279807100,0,Agus S. I.Md.,I. Md,Agus S,I. Md Agus S,110595146,Department of Computer Science,"Kampus Bukit Jimbaran, Kabupaten Badung,",Bali,West Nusa Tenggara,Indonesia,,no,1,i md agus s
55279807200,0,Bowolakso A.,A.,Bowolakso,A. Bowolakso,122397156,Universitas Indonesia,"Jl. Lingkar UI, Depok",Depok,West Java,Indonesia,16424,no,1,a bowolakso
55279791200,1,Anggoro W.T.,W. T.,Anggoro,W. T. Anggoro,121841273,Universitas Indonesia,"Jl. Margonda Raya, Pondok Cina, Beji, Kota Depok",Depok,West Java,Indonesia,16424,no,1,w t anggoro
55279790800,1,Rambe R.S.,R. S.,Rambe,R. S. Rambe,121841273,Universitas Indonesia,"Jl. Margonda Raya, Pondok Cina, Beji, Kota Depok",Depok,West Java,Indonesia,16424,no,1,r s rambe
55279791000,2,Eka S. M.,M.,Eka S,M. Eka S,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,2,m eka s
35365171900,3,Pambuko W.,W.,Pambuko,W. Pambuko,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,3,w pambuko
57193361931,1,Danniswara R.,Randy,Danniswara,Randy Danniswara,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,randy danniswara
57202360418,1,Muslim,,Muslim,Muslim,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,muslim
57193826916,0,Nurdani Y.,Yoga,Nurdani,Yoga Nurdani,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,yoga nurdani
57193831403,0,Wardina G.K.,Ghaisani Kusumo,Wardina,Ghaisani Kusumo Wardina,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,ghaisani kusumo wardina
57194156882,0,Utami F.,Fransiska,Utami,Fransiska Utami,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,fransiska utami
56554907000,1,David,,David,David,113730915,Department of Computer Science,"Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah",Jakarta,,Indonesia,11480,no,1,david
57200568289,2,Fauziah E.,Eva,Fauziah,Eva Fauziah,117080912,Department of Pediatric Dentistry,,Depok,Java,Indonesia,16424,no,1,eva fauziah
57207311787,1,Sumarliyanti,,Sumarliyanti,Sumarliyanti,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,sumarliyanti
56491130700,1,Yusron M.A.,Muchamad Aldi,Yusron,Muchamad Aldi Yusron,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,muchamad aldi yusron
57202132232,1,Putri Ghaisani A.,Afira,Putri Ghaisani,Afira Putri Ghaisani,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,afira putri ghaisani
57195904787,1,Alaika D.F.,D. F.,Alaika,D. F. Alaika,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,d f alaika
57209018984,3,Arifin Z.,Zainal,Arifin,Zainal Arifin,60069411,Universitas Mulawarman,"Jl. Kuaro, Gunung Kelua",Samarinda,East Kalimantan,Indonesia,,no,1,zainal arifin
57190941986,1,Jamilah,,Jamilah,Jamilah,116079411,Faculty of Industrial Technology,Jl. Margonda Raya 100,Depok,West Java,Indonesia,16424,no,1,jamilah
57208514093,0,Ghaisani A.P.,Afira Putri,Ghaisani,Afira Putri Ghaisani,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,afira putri ghaisani
57200527030,1,Silalahi S.L.B.,Shilvia L.Br,Silalahi,Shilvia L.Br Silalahi,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,shilvia l br silalahi
57190402374,1,Nursiam S.,Suciwati,Nursiam,Suciwati Nursiam,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,suciwati nursiam
56118956200,1,Trisnanty I.A.K.,Ida Ayu Kadek,Trisnanty,Ida Ayu Kadek Trisnanty,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,3,ida ayu kadek trisnanty
56595205800,1,Duriana H.,Handre,Duriana,Handre Duriana,115157111,Faculty of Computer Science,UNamur,,,United States,,no,1,handre duriana
55521282800,1,Hartami A.,Aprilia,Hartami,Aprilia Hartami,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,aprilia hartami
55014456200,1,Lisdianingrum W.,Wahyu,Lisdianingrum,Wahyu Lisdianingrum,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,wahyu lisdianingrum
37013447500,0,Han D.K.,Doankhanh,Han,Doankhanh Han,60017161,National University of Singapore,21 Lower Kent Ridge Road,Singapore City,,Singapore,119077,no,1,doankhanh han
55884701300,8,Boucelma O.,Omar,Boucelma,Omar Boucelma,60102127,Aix Marseille Université,58 Boulevard Charles Livon,Marseille,,France,13284,no,1,omar boucelma
